"School","ExamScore","PercentFSM","Gender","VRBand","SchoolDenomination"
78,3,46,"Male","VR2","Roman Catholic"
78,9,46,"Male","VR3","Roman Catholic"
78,2,46,"Male","VR2","Roman Catholic"
78,2,46,"Male","VR3","Roman Catholic"
78,18,46,"Male","VR1","Roman Catholic"
78,29,46,"Male","VR2","Roman Catholic"
78,27,46,"Male","VR1","Roman Catholic"
78,44,46,"Male","VR1","Roman Catholic"
78,45,46,"Male","VR1","Roman Catholic"
78,2,46,"Male","VR2","Roman Catholic"
78,6,46,"Male","VR2","Roman Catholic"
78,24,46,"Male","VR1","Roman Catholic"
78,7,46,"Male","VR3","Roman Catholic"
78,13,46,"Male","VR2","Roman Catholic"
78,26,46,"Male","VR2","Roman Catholic"
78,37,46,"Male","VR1","Roman Catholic"
78,16,46,"Male","VR2","Roman Catholic"
78,50,46,"Male","VR1","Roman Catholic"
78,13,46,"Male","VR3","Roman Catholic"
78,29,46,"Male","VR2","Roman Catholic"
78,20,46,"Male","VR2","Roman Catholic"
78,15,46,"Male","VR2","Roman Catholic"
78,16,46,"Male","VR2","Roman Catholic"
78,18,46,"Male","VR2","Roman Catholic"
78,3,46,"Male","VR2","Roman Catholic"
78,32,46,"Male","VR2","Roman Catholic"
78,9,46,"Male","VR2","Roman Catholic"
78,4,46,"Male","VR2","Roman Catholic"
78,25,46,"Male","VR1","Roman Catholic"
78,10,46,"Male","VR2","Roman Catholic"
78,6,46,"Male","VR3","Roman Catholic"
78,27,46,"Male","VR2","Roman Catholic"
78,19,46,"Male","VR2","Roman Catholic"
78,40,46,"Male","VR1","Roman Catholic"
79,29,50,"Female","VR2","Roman Catholic"
79,28,50,"Female","VR2","Roman Catholic"
79,10,50,"Male","VR1","Roman Catholic"
79,37,50,"Male","VR2","Roman Catholic"
79,5,50,"Female","VR2","Roman Catholic"
79,18,50,"Male","VR2","Roman Catholic"
79,11,50,"Male","VR3","Roman Catholic"
79,6,50,"Female","VR3","Roman Catholic"
79,1,50,"Female","VR2","Roman Catholic"
79,33,50,"Female","VR2","Roman Catholic"
79,1,50,"Male","VR2","Roman Catholic"
79,8,50,"Male","VR2","Roman Catholic"
79,40,50,"Female","VR1","Roman Catholic"
79,37,50,"Female","VR1","Roman Catholic"
79,23,50,"Female","VR2","Roman Catholic"
79,17,50,"Female","VR2","Roman Catholic"
79,12,50,"Female","VR2","Roman Catholic"
79,28,50,"Female","VR2","Roman Catholic"
79,26,50,"Male","VR2","Roman Catholic"
79,19,50,"Male","VR2","Roman Catholic"
79,8,50,"Female","VR3","Roman Catholic"
79,24,50,"Female","VR2","Roman Catholic"
79,8,50,"Female","VR2","Roman Catholic"
79,30,50,"Male","VR2","Roman Catholic"
79,4,50,"Female","VR2","Roman Catholic"
79,5,50,"Female","VR2","Roman Catholic"
79,36,50,"Female","VR2","Roman Catholic"
79,3,50,"Female","VR2","Roman Catholic"
79,18,50,"Male","VR2","Roman Catholic"
79,8,50,"Female","VR2","Roman Catholic"
79,23,50,"Female","VR2","Roman Catholic"
79,20,50,"Female","VR1","Roman Catholic"
79,43,50,"Female","VR2","Roman Catholic"
79,15,50,"Male","VR2","Roman Catholic"
79,22,50,"Female","VR2","Roman Catholic"
79,2,50,"Female","VR2","Roman Catholic"
79,5,50,"Male","VR3","Roman Catholic"
79,32,50,"Male","VR1","Roman Catholic"
79,26,50,"Male","VR3","Roman Catholic"
79,26,50,"Male","VR1","Roman Catholic"
79,28,50,"Male","VR2","Roman Catholic"
79,34,50,"Female","VR2","Roman Catholic"
79,40,50,"Female","VR1","Roman Catholic"
79,4,50,"Female","VR2","Roman Catholic"
79,18,50,"Male","VR2","Roman Catholic"
79,16,50,"Female","VR2","Roman Catholic"
79,40,50,"Female","VR2","Roman Catholic"
79,14,50,"Female","VR2","Roman Catholic"
79,3,50,"Male","VR3","Roman Catholic"
79,14,50,"Female","VR2","Roman Catholic"
79,22,50,"Female","VR3","Roman Catholic"
79,38,50,"Male","VR2","Roman Catholic"
79,20,50,"Female","VR1","Roman Catholic"
79,25,50,"Female","VR3","Roman Catholic"
79,35,50,"Female","VR2","Roman Catholic"
79,29,50,"Female","VR3","Roman Catholic"
79,1,50,"Male","VR2","Roman Catholic"
79,24,50,"Female","VR3","Roman Catholic"
79,10,50,"Female","VR2","Roman Catholic"
79,11,50,"Male","VR3","Roman Catholic"
79,34,50,"Female","VR1","Roman Catholic"
79,14,50,"Female","VR1","Roman Catholic"
79,17,50,"Male","VR2","Roman Catholic"
79,7,50,"Female","VR2","Roman Catholic"
79,22,50,"Male","VR2","Roman Catholic"
79,5,50,"Female","VR3","Roman Catholic"
79,19,50,"Female","VR2","Roman Catholic"
79,15,50,"Male","VR2","Roman Catholic"
79,5,50,"Female","VR3","Roman Catholic"
79,1,50,"Male","VR2","Roman Catholic"
79,20,50,"Female","VR2","Roman Catholic"
79,6,50,"Female","VR3","Roman Catholic"
79,9,50,"Male","VR2","Roman Catholic"
79,37,50,"Male","VR2","Roman Catholic"
80,25,29,"Male","VR3","Roman Catholic"
80,41,29,"Female","VR2","Roman Catholic"
80,8,29,"Male","VR2","Roman Catholic"
80,21,29,"Male","VR1","Roman Catholic"
80,3,29,"Female","VR3","Roman Catholic"
80,18,29,"Male","VR2","Roman Catholic"
80,19,29,"Female","VR1","Roman Catholic"
80,18,29,"Male","VR2","Roman Catholic"
80,16,29,"Male","VR3","Roman Catholic"
80,11,29,"Female","VR3","Roman Catholic"
80,19,29,"Female","VR3","Roman Catholic"
80,15,29,"Female","VR2","Roman Catholic"
80,15,29,"Male","VR1","Roman Catholic"
80,31,29,"Male","VR1","Roman Catholic"
80,36,29,"Male","VR2","Roman Catholic"
80,19,29,"Male","VR2","Roman Catholic"
80,16,29,"Male","VR1","Roman Catholic"
80,21,29,"Female","VR1","Roman Catholic"
80,15,29,"Female","VR3","Roman Catholic"
80,25,29,"Male","VR1","Roman Catholic"
80,21,29,"Female","VR2","Roman Catholic"
80,7,29,"Male","VR1","Roman Catholic"
80,7,29,"Male","VR2","Roman Catholic"
80,48,29,"Female","VR1","Roman Catholic"
80,13,29,"Male","VR2","Roman Catholic"
80,8,29,"Male","VR3","Roman Catholic"
80,28,29,"Female","VR2","Roman Catholic"
80,24,29,"Female","VR1","Roman Catholic"
80,2,29,"Female","VR3","Roman Catholic"
80,26,29,"Female","VR1","Roman Catholic"
80,7,45,"Female","VR3","Roman Catholic"
80,28,45,"Male","VR1","Roman Catholic"
80,28,45,"Male","VR1","Roman Catholic"
80,20,45,"Female","VR2","Roman Catholic"
80,41,45,"Male","VR1","Roman Catholic"
80,11,45,"Male","VR2","Roman Catholic"
80,1,45,"Male","VR2","Roman Catholic"
80,23,45,"Male","VR2","Roman Catholic"
80,13,45,"Male","VR2","Roman Catholic"
80,13,45,"Female","VR2","Roman Catholic"
80,15,45,"Male","VR3","Roman Catholic"
80,14,45,"Female","VR3","Roman Catholic"
80,2,45,"Male","VR2","Roman Catholic"
80,31,45,"Female","VR3","Roman Catholic"
80,15,45,"Male","VR3","Roman Catholic"
80,4,45,"Male","VR2","Roman Catholic"
80,13,45,"Female","VR3","Roman Catholic"
80,17,45,"Female","VR3","Roman Catholic"
80,26,45,"Female","VR1","Roman Catholic"
80,11,45,"Male","VR2","Roman Catholic"
80,13,45,"Female","VR2","Roman Catholic"
80,11,45,"Male","VR2","Roman Catholic"
80,27,45,"Female","VR1","Roman Catholic"
80,16,45,"Male","VR2","Roman Catholic"
80,1,45,"Male","VR3","Roman Catholic"
80,15,45,"Male","VR2","Roman Catholic"
80,29,45,"Male","VR1","Roman Catholic"
80,32,45,"Male","VR1","Roman Catholic"
80,31,45,"Female","VR2","Roman Catholic"
80,7,45,"Female","VR2","Roman Catholic"
80,27,45,"Male","VR2","Roman Catholic"
80,22,45,"Male","VR2","Roman Catholic"
80,22,45,"Male","VR2","Roman Catholic"
80,18,45,"Female","VR1","Roman Catholic"
80,7,45,"Male","VR3","Roman Catholic"
80,7,45,"Female","VR2","Roman Catholic"
80,4,45,"Female","VR1","Roman Catholic"
80,16,45,"Male","VR3","Roman Catholic"
80,18,45,"Female","VR3","Roman Catholic"
80,8,45,"Male","VR2","Roman Catholic"
80,1,45,"Female","VR3","Roman Catholic"
80,18,45,"Male","VR2","Roman Catholic"
80,27,45,"Female","VR2","Roman Catholic"
80,23,45,"Male","VR2","Roman Catholic"
80,10,45,"Male","VR2","Roman Catholic"
80,7,45,"Female","VR3","Roman Catholic"
80,13,45,"Female","VR3","Roman Catholic"
80,32,45,"Male","VR1","Roman Catholic"
80,16,45,"Female","VR3","Roman Catholic"
80,15,45,"Male","VR2","Roman Catholic"
80,18,45,"Male","VR2","Roman Catholic"
81,29,28,"Female","VR2","Church of England"
81,23,28,"Female","VR2","Church of England"
81,47,28,"Male","VR1","Church of England"
81,39,28,"Female","VR1","Church of England"
81,27,28,"Female","VR2","Church of England"
81,9,28,"Female","VR3","Church of England"
81,20,28,"Female","VR1","Church of England"
81,40,28,"Female","VR1","Church of England"
81,28,28,"Male","VR1","Church of England"
81,13,28,"Female","VR1","Church of England"
81,8,28,"Male","VR2","Church of England"
81,35,28,"Male","VR1","Church of England"
81,39,28,"Male","VR1","Church of England"
81,25,28,"Female","VR2","Church of England"
81,18,28,"Male","VR3","Church of England"
81,31,28,"Male","VR2","Church of England"
81,18,28,"Male","VR2","Church of England"
81,12,28,"Male","VR2","Church of England"
81,21,28,"Female","VR2","Church of England"
81,24,28,"Female","VR1","Church of England"
81,35,28,"Female","VR2","Church of England"
81,10,28,"Male","VR3","Church of England"
81,22,28,"Female","VR2","Church of England"
81,24,28,"Male","VR1","Church of England"
81,16,28,"Female","VR2","Church of England"
81,15,28,"Female","VR2","Church of England"
81,33,28,"Male","VR1","Church of England"
81,7,28,"Male","VR3","Church of England"
81,11,28,"Female","VR2","Church of England"
81,8,28,"Female","VR3","Church of England"
81,16,28,"Male","VR2","Church of England"
81,1,28,"Male","VR3","Church of England"
81,11,28,"Male","VR2","Church of England"
81,9,28,"Male","VR3","Church of England"
81,26,28,"Female","VR2","Church of England"
81,61,28,"Male","VR1","Church of England"
81,37,28,"Male","VR2","Church of England"
81,15,28,"Male","VR2","Church of England"
81,25,28,"Male","VR2","Church of England"
81,8,28,"Female","VR3","Church of England"
81,24,28,"Female","VR2","Church of England"
81,44,28,"Male","VR2","Church of England"
81,11,28,"Male","VR2","Church of England"
81,9,28,"Male","VR2","Church of England"
81,2,28,"Male","VR3","Church of England"
81,21,28,"Female","VR2","Church of England"
81,45,28,"Female","VR1","Church of England"
81,12,28,"Female","VR3","Church of England"
81,4,28,"Male","VR3","Church of England"
81,10,28,"Female","VR2","Church of England"
81,23,28,"Male","VR2","Church of England"
81,22,28,"Female","VR1","Church of England"
81,22,28,"Female","VR1","Church of England"
81,14,28,"Female","VR3","Church of England"
81,5,49,"Female","VR2","Church of England"
81,14,49,"Female","VR1","Church of England"
81,13,49,"Female","VR2","Church of England"
81,18,49,"Male","VR2","Church of England"
81,6,49,"Male","VR2","Church of England"
81,22,49,"Male","VR2","Church of England"
81,49,49,"Female","VR1","Church of England"
81,17,49,"Male","VR2","Church of England"
81,17,49,"Male","VR2","Church of England"
81,8,49,"Male","VR2","Church of England"
81,27,49,"Male","VR2","Church of England"
81,10,49,"Female","VR2","Church of England"
81,8,49,"Female","VR2","Church of England"
81,20,49,"Male","VR2","Church of England"
81,9,49,"Male","VR3","Church of England"
81,19,49,"Female","VR2","Church of England"
81,14,49,"Female","VR2","Church of England"
81,5,49,"Male","VR3","Church of England"
81,29,49,"Female","VR2","Church of England"
81,6,49,"Male","VR3","Church of England"
81,38,49,"Male","VR2","Church of England"
81,44,49,"Female","VR1","Church of England"
81,35,49,"Female","VR2","Church of England"
81,15,49,"Male","VR1","Church of England"
81,52,49,"Male","VR1","Church of England"
81,26,49,"Female","VR2","Church of England"
81,39,49,"Female","VR1","Church of England"
81,24,49,"Male","VR2","Church of England"
81,8,49,"Male","VR1","Church of England"
81,18,49,"Male","VR2","Church of England"
81,21,49,"Female","VR2","Church of England"
81,13,49,"Male","VR3","Church of England"
81,36,49,"Male","VR2","Church of England"
81,7,49,"Male","VR3","Church of England"
81,35,49,"Female","VR1","Church of England"
81,31,49,"Female","VR1","Church of England"
81,14,49,"Female","VR2","Church of England"
81,32,49,"Female","VR1","Church of England"
81,12,49,"Male","VR2","Church of England"
81,16,49,"Female","VR2","Church of England"
81,13,49,"Female","VR2","Church of England"
81,10,49,"Male","VR2","Church of England"
81,1,49,"Male","VR3","Church of England"
81,12,49,"Male","VR2","Church of England"
81,13,49,"Female","VR2","Church of England"
81,25,49,"Female","VR1","Church of England"
81,10,49,"Male","VR2","Church of England"
81,28,49,"Female","VR2","Church of England"
81,6,49,"Male","VR3","Church of England"
81,17,49,"Female","VR2","Church of England"
81,30,49,"Female","VR1","Church of England"
81,10,49,"Male","VR2","Church of England"
81,23,49,"Male","VR1","Church of England"
81,15,49,"Male","VR1","Church of England"
81,11,49,"Female","VR2","Church of England"
81,19,49,"Male","VR1","Church of England"
81,26,49,"Male","VR1","Church of England"
81,27,49,"Male","VR2","Church of England"
81,10,49,"Male","VR2","Church of England"
81,22,49,"Female","VR2","Church of England"
81,14,49,"Female","VR3","Church of England"
81,5,49,"Female","VR3","Church of England"
81,20,49,"Female","VR1","Church of England"
81,22,49,"Female","VR2","Church of England"
81,2,49,"Female","VR3","Church of England"
81,13,49,"Male","VR2","Church of England"
81,29,49,"Female","VR1","Church of England"
81,21,49,"Female","VR2","Church of England"
81,10,49,"Male","VR2","Church of England"
81,40,49,"Male","VR1","Church of England"
81,17,49,"Male","VR2","Church of England"
81,4,49,"Male","VR3","Church of England"
81,13,49,"Male","VR1","Church of England"
81,14,49,"Male","VR2","Church of England"
81,4,49,"Female","VR2","Church of England"
81,16,49,"Female","VR2","Church of England"
81,18,49,"Male","VR3","Church of England"
81,21,49,"Female","VR2","Church of England"
81,21,49,"Male","VR1","Church of England"
81,15,49,"Male","VR2","Church of England"
81,21,49,"Male","VR2","Church of England"
81,1,49,"Male","VR2","Church of England"
81,1,49,"Male","VR3","Church of England"
81,26,49,"Female","VR1","Church of England"
81,3,49,"Male","VR3","Church of England"
81,14,49,"Female","VR2","Church of England"
81,20,49,"Male","VR2","Church of England"
81,13,49,"Male","VR1","Church of England"
81,15,49,"Female","VR3","Church of England"
81,12,49,"Male","VR2","Church of England"
81,22,49,"Male","VR2","Church of England"
81,20,49,"Female","VR2","Church of England"
81,27,49,"Female","VR2","Church of England"
81,29,49,"Male","VR1","Church of England"
81,24,49,"Female","VR2","Church of England"
81,6,49,"Female","VR3","Church of England"
82,45,24,"Female","VR1","Church of England"
82,20,24,"Female","VR2","Church of England"
82,40,24,"Female","VR2","Church of England"
82,36,24,"Female","VR2","Church of England"
82,4,24,"Female","VR3","Church of England"
82,7,24,"Female","VR2","Church of England"
82,21,24,"Female","VR2","Church of England"
82,9,24,"Female","VR2","Church of England"
82,6,24,"Female","VR3","Church of England"
82,37,24,"Female","VR2","Church of England"
82,24,24,"Female","VR2","Church of England"
82,44,24,"Female","VR1","Church of England"
82,11,24,"Female","VR2","Church of England"
82,22,24,"Female","VR2","Church of England"
82,48,24,"Female","VR1","Church of England"
82,18,24,"Female","VR3","Church of England"
82,29,24,"Female","VR2","Church of England"
82,11,24,"Female","VR3","Church of England"
82,11,24,"Female","VR2","Church of England"
82,20,24,"Female","VR2","Church of England"
82,25,24,"Female","VR2","Church of England"
82,10,24,"Female","VR2","Church of England"
82,13,24,"Female","VR3","Church of England"
82,49,24,"Female","VR1","Church of England"
82,11,24,"Female","VR3","Church of England"
82,8,24,"Female","VR2","Church of England"
82,41,24,"Female","VR1","Church of England"
82,16,24,"Female","VR2","Church of England"
82,21,24,"Female","VR2","Church of England"
82,17,24,"Female","VR2","Church of England"
82,53,24,"Female","VR2","Church of England"
82,21,24,"Female","VR1","Church of England"
82,33,24,"Female","VR2","Church of England"
82,7,24,"Female","VR2","Church of England"
82,32,24,"Female","VR1","Church of England"
82,16,24,"Female","VR2","Church of England"
82,17,24,"Female","VR2","Church of England"
82,42,24,"Female","VR1","Church of England"
82,4,24,"Female","VR3","Church of England"
82,26,44,"Female","VR2","Church of England"
82,4,44,"Female","VR3","Church of England"
82,19,44,"Female","VR2","Church of England"
82,12,44,"Female","VR3","Church of England"
82,8,44,"Female","VR3","Church of England"
82,25,44,"Female","VR2","Church of England"
82,41,44,"Female","VR1","Church of England"
82,32,44,"Female","VR1","Church of England"
82,33,44,"Female","VR2","Church of England"
82,3,44,"Female","VR2","Church of England"
82,18,44,"Female","VR3","Church of England"
82,32,44,"Female","VR2","Church of England"
82,22,44,"Female","VR2","Church of England"
82,32,44,"Female","VR1","Church of England"
82,10,44,"Female","VR2","Church of England"
82,3,44,"Female","VR3","Church of England"
82,19,44,"Female","VR1","Church of England"
82,22,44,"Female","VR2","Church of England"
82,12,44,"Female","VR2","Church of England"
82,4,44,"Female","VR3","Church of England"
82,29,44,"Female","VR1","Church of England"
82,13,44,"Female","VR2","Church of England"
82,5,44,"Female","VR3","Church of England"
82,57,44,"Female","VR2","Church of England"
82,6,44,"Female","VR2","Church of England"
82,32,44,"Female","VR2","Church of England"
82,21,44,"Female","VR2","Church of England"
82,36,44,"Female","VR2","Church of England"
82,37,44,"Female","VR1","Church of England"
82,7,44,"Female","VR3","Church of England"
82,4,44,"Female","VR2","Church of England"
82,30,44,"Female","VR2","Church of England"
82,16,44,"Female","VR3","Church of England"
82,35,44,"Female","VR2","Church of England"
82,37,44,"Female","VR2","Church of England"
82,10,44,"Female","VR2","Church of England"
82,25,44,"Female","VR2","Church of England"
82,9,44,"Female","VR3","Church of England"
82,44,44,"Female","VR1","Church of England"
82,15,44,"Female","VR2","Church of England"
82,20,44,"Female","VR2","Church of England"
82,28,44,"Female","VR1","Church of England"
82,35,44,"Female","VR1","Church of England"
82,20,44,"Female","VR2","Church of England"
82,27,44,"Female","VR2","Church of England"
82,39,44,"Female","VR2","Church of England"
82,25,44,"Female","VR1","Church of England"
82,34,44,"Female","VR2","Church of England"
82,23,44,"Female","VR2","Church of England"
82,41,44,"Female","VR2","Church of England"
82,18,44,"Female","VR2","Church of England"
82,5,44,"Female","VR3","Church of England"
82,36,44,"Female","VR1","Church of England"
82,16,44,"Female","VR2","Church of England"
82,26,44,"Female","VR1","Church of England"
82,8,44,"Female","VR3","Church of England"
82,24,44,"Female","VR1","Church of England"
82,26,44,"Female","VR1","Church of England"
82,10,44,"Female","VR2","Church of England"
82,22,44,"Female","VR3","Church of England"
82,20,44,"Female","VR2","Church of England"
82,9,44,"Female","VR3","Church of England"
82,19,44,"Female","VR2","Church of England"
82,11,44,"Female","VR3","Church of England"
82,22,44,"Female","VR3","Church of England"
82,15,44,"Female","VR3","Church of England"
82,44,44,"Female","VR1","Church of England"
82,24,44,"Female","VR3","Church of England"
83,25,23,"Female","VR2","Church of England"
83,2,23,"Female","VR2","Church of England"
83,14,23,"Female","VR2","Church of England"
83,31,23,"Female","VR2","Church of England"
83,17,23,"Female","VR2","Church of England"
83,22,23,"Female","VR2","Church of England"
83,9,23,"Female","VR3","Church of England"
83,30,23,"Female","VR2","Church of England"
83,50,23,"Female","VR1","Church of England"
83,41,23,"Female","VR1","Church of England"
83,10,23,"Female","VR2","Church of England"
83,24,23,"Female","VR1","Church of England"
83,21,23,"Female","VR2","Church of England"
83,43,23,"Female","VR1","Church of England"
83,19,23,"Female","VR2","Church of England"
83,16,23,"Female","VR2","Church of England"
83,47,23,"Female","VR1","Church of England"
83,22,23,"Female","VR1","Church of England"
83,45,23,"Female","VR1","Church of England"
83,21,23,"Female","VR2","Church of England"
83,37,23,"Female","VR2","Church of England"
83,6,23,"Female","VR2","Church of England"
83,24,23,"Female","VR2","Church of England"
83,15,23,"Female","VR2","Church of England"
83,3,23,"Female","VR2","Church of England"
83,14,23,"Female","VR3","Church of England"
83,11,23,"Female","VR2","Church of England"
83,19,23,"Female","VR2","Church of England"
83,19,23,"Female","VR2","Church of England"
83,7,23,"Female","VR2","Church of England"
83,27,23,"Female","VR2","Church of England"
83,54,23,"Female","VR1","Church of England"
83,18,23,"Female","VR2","Church of England"
83,31,23,"Female","VR1","Church of England"
83,2,23,"Female","VR3","Church of England"
83,45,21,"Female","VR1","Church of England"
83,26,21,"Female","VR2","Church of England"
83,35,21,"Female","VR2","Church of England"
83,60,21,"Female","VR2","Church of England"
83,33,21,"Female","VR2","Church of England"
83,6,21,"Female","VR2","Church of England"
83,14,21,"Female","VR2","Church of England"
83,27,21,"Female","VR1","Church of England"
83,21,21,"Female","VR3","Church of England"
83,34,21,"Female","VR2","Church of England"
83,59,21,"Female","VR1","Church of England"
83,33,21,"Female","VR1","Church of England"
83,37,21,"Female","VR1","Church of England"
83,16,21,"Female","VR3","Church of England"
83,38,21,"Female","VR1","Church of England"
83,52,21,"Female","VR1","Church of England"
83,10,21,"Female","VR2","Church of England"
83,9,21,"Female","VR2","Church of England"
83,55,21,"Female","VR1","Church of England"
83,23,21,"Female","VR2","Church of England"
83,2,21,"Female","VR2","Church of England"
83,28,21,"Female","VR2","Church of England"
83,35,21,"Female","VR2","Church of England"
83,40,21,"Female","VR2","Church of England"
83,10,21,"Female","VR3","Church of England"
84,4,23,"Male","VR2","Roman Catholic"
84,20,23,"Female","VR1","Roman Catholic"
84,25,23,"Male","VR1","Roman Catholic"
84,9,23,"Female","VR2","Roman Catholic"
84,17,23,"Male","VR2","Roman Catholic"
84,34,23,"Female","VR1","Roman Catholic"
84,9,23,"Female","VR2","Roman Catholic"
84,14,23,"Male","VR2","Roman Catholic"
84,21,23,"Male","VR2","Roman Catholic"
84,17,23,"Female","VR2","Roman Catholic"
84,32,23,"Male","VR2","Roman Catholic"
84,26,23,"Female","VR1","Roman Catholic"
84,35,23,"Female","VR1","Roman Catholic"
84,33,23,"Male","VR1","Roman Catholic"
84,9,23,"Female","VR2","Roman Catholic"
84,25,23,"Female","VR1","Roman Catholic"
84,22,23,"Male","VR2","Roman Catholic"
84,1,23,"Male","VR1","Roman Catholic"
84,22,23,"Male","VR2","Roman Catholic"
84,1,23,"Male","VR1","Roman Catholic"
84,12,23,"Female","VR2","Roman Catholic"
84,21,23,"Female","VR2","Roman Catholic"
84,34,23,"Male","VR1","Roman Catholic"
84,20,23,"Male","VR1","Roman Catholic"
84,22,23,"Female","VR2","Roman Catholic"
84,8,23,"Male","VR3","Roman Catholic"
84,2,23,"Male","VR2","Roman Catholic"
84,29,23,"Male","VR2","Roman Catholic"
84,29,23,"Male","VR3","Roman Catholic"
84,29,23,"Male","VR2","Roman Catholic"
84,22,23,"Female","VR3","Roman Catholic"
84,25,23,"Female","VR2","Roman Catholic"
84,32,23,"Female","VR2","Roman Catholic"
84,17,23,"Male","VR1","Roman Catholic"
84,25,23,"Male","VR1","Roman Catholic"
84,38,23,"Female","VR1","Roman Catholic"
84,34,23,"Male","VR1","Roman Catholic"
84,17,23,"Male","VR2","Roman Catholic"
84,21,23,"Male","VR2","Roman Catholic"
84,1,23,"Male","VR2","Roman Catholic"
84,57,23,"Male","VR1","Roman Catholic"
84,24,23,"Male","VR2","Roman Catholic"
84,25,23,"Female","VR1","Roman Catholic"
84,20,41,"Female","VR2","Roman Catholic"
84,20,41,"Female","VR1","Roman Catholic"
84,35,41,"Male","VR2","Roman Catholic"
84,9,41,"Male","VR3","Roman Catholic"
84,39,41,"Male","VR1","Roman Catholic"
84,16,41,"Male","VR3","Roman Catholic"
84,18,41,"Female","VR2","Roman Catholic"
84,10,41,"Female","VR1","Roman Catholic"
84,25,41,"Male","VR1","Roman Catholic"
84,17,41,"Female","VR2","Roman Catholic"
84,20,41,"Female","VR2","Roman Catholic"
84,14,41,"Female","VR1","Roman Catholic"
84,22,41,"Female","VR2","Roman Catholic"
84,12,41,"Female","VR3","Roman Catholic"
84,17,41,"Female","VR2","Roman Catholic"
84,31,41,"Female","VR2","Roman Catholic"
84,28,41,"Female","VR2","Roman Catholic"
84,22,41,"Female","VR2","Roman Catholic"
84,12,41,"Male","VR1","Roman Catholic"
84,42,41,"Male","VR2","Roman Catholic"
84,9,41,"Female","VR1","Roman Catholic"
84,16,41,"Female","VR2","Roman Catholic"
84,36,41,"Female","VR2","Roman Catholic"
84,17,41,"Male","VR2","Roman Catholic"
84,19,41,"Female","VR2","Roman Catholic"
84,17,41,"Male","VR2","Roman Catholic"
84,24,41,"Female","VR2","Roman Catholic"
84,7,41,"Male","VR2","Roman Catholic"
84,25,41,"Male","VR1","Roman Catholic"
84,20,41,"Female","VR2","Roman Catholic"
84,19,41,"Female","VR2","Roman Catholic"
84,6,41,"Female","VR2","Roman Catholic"
84,15,41,"Female","VR1","Roman Catholic"
84,30,41,"Male","VR2","Roman Catholic"
84,38,41,"Female","VR1","Roman Catholic"
84,18,41,"Male","VR2","Roman Catholic"
84,36,41,"Male","VR2","Roman Catholic"
84,26,41,"Male","VR1","Roman Catholic"
84,16,41,"Female","VR1","Roman Catholic"
84,2,41,"Male","VR2","Roman Catholic"
85,3,26,"Female","VR3","Roman Catholic"
85,13,26,"Female","VR3","Roman Catholic"
85,27,26,"Female","VR2","Roman Catholic"
85,24,26,"Male","VR2","Roman Catholic"
85,26,26,"Male","VR1","Roman Catholic"
85,34,26,"Male","VR1","Roman Catholic"
85,19,26,"Male","VR1","Roman Catholic"
85,32,26,"Female","VR2","Roman Catholic"
85,10,26,"Male","VR1","Roman Catholic"
85,5,26,"Male","VR2","Roman Catholic"
85,16,26,"Male","VR3","Roman Catholic"
85,20,26,"Male","VR3","Roman Catholic"
85,32,26,"Male","VR2","Roman Catholic"
85,36,26,"Male","VR1","Roman Catholic"
85,28,26,"Male","VR1","Roman Catholic"
85,24,26,"Male","VR1","Roman Catholic"
85,26,26,"Female","VR2","Roman Catholic"
85,37,26,"Female","VR2","Roman Catholic"
85,30,26,"Male","VR2","Roman Catholic"
85,18,26,"Male","VR3","Roman Catholic"
85,33,26,"Female","VR1","Roman Catholic"
85,39,26,"Male","VR2","Roman Catholic"
85,25,26,"Female","VR1","Roman Catholic"
85,17,26,"Female","VR2","Roman Catholic"
85,18,26,"Male","VR3","Roman Catholic"
85,37,26,"Male","VR2","Roman Catholic"
85,13,26,"Male","VR2","Roman Catholic"
85,4,26,"Male","VR3","Roman Catholic"
85,30,26,"Female","VR1","Roman Catholic"
85,29,26,"Female","VR1","Roman Catholic"
85,20,26,"Male","VR2","Roman Catholic"
85,16,26,"Male","VR2","Roman Catholic"
85,44,26,"Female","VR1","Roman Catholic"
85,20,26,"Female","VR2","Roman Catholic"
85,26,26,"Female","VR2","Roman Catholic"
85,43,26,"Female","VR1","Roman Catholic"
85,29,26,"Female","VR2","Roman Catholic"
85,34,26,"Male","VR1","Roman Catholic"
85,17,26,"Male","VR3","Roman Catholic"
85,26,26,"Female","VR2","Roman Catholic"
85,25,26,"Female","VR1","Roman Catholic"
85,20,26,"Female","VR1","Roman Catholic"
85,3,26,"Male","VR3","Roman Catholic"
85,12,26,"Female","VR1","Roman Catholic"
85,20,26,"Female","VR2","Roman Catholic"
85,13,26,"Male","VR1","Roman Catholic"
85,37,26,"Female","VR2","Roman Catholic"
85,15,26,"Male","VR2","Roman Catholic"
85,37,26,"Female","VR1","Roman Catholic"
85,20,26,"Female","VR1","Roman Catholic"
85,15,26,"Male","VR1","Roman Catholic"
85,30,26,"Male","VR1","Roman Catholic"
85,31,26,"Female","VR1","Roman Catholic"
85,35,26,"Male","VR1","Roman Catholic"
85,29,26,"Female","VR2","Roman Catholic"
85,19,26,"Female","VR2","Roman Catholic"
85,27,26,"Male","VR2","Roman Catholic"
85,20,26,"Male","VR2","Roman Catholic"
85,16,26,"Male","VR2","Roman Catholic"
